order_id,customer_id,order_date,payment_method,payment_status,total_amount,discount_applied,order_status
7305,1945,2026-04-18,Credit/Debit Card,Success,28150.0,0.0,Delivered
7306,2033,2026-04-18,JazzCash,Success,2080.0,0.0,Delivered
7307,2061,2026-04-18,Cash on Delivery,Success,43370.0,0.0,Delivered
7308,2094,2026-04-18,Cash on Delivery,Success,28675.0,4695.0,Delivered
7309,2094,2026-04-18,Credit/Debit Card,Success,99384.5,16555.5,Delivered
7310,2110,2026-04-18,Easypaisa,Success,1482.0,78.0,Delivered
7311,2287,2026-04-18,Cash on Delivery,Success,4080.0,0.0,Delivered
7312,2324,2026-04-18,Cash on Delivery,Success,1130.0,0.0,Delivered
7313,2335,2026-04-18,Cash on Delivery,Success,2862.0,318.0,Delivered
7314,2339,2026-04-18,Cash on Delivery,Success,1282.5,67.5,Returned
7315,2386,2026-04-18,Cash on Delivery,Success,3180.0,0.0,Delivered
7316,2451,2026-04-18,Easypaisa,Success,106099.5,5830.5,Delivered
7317,271,2026-04-19,Cash on Delivery,Success,27153.0,3017.0,Delivered
7318,313,2026-04-19,Cash on Delivery,Success,1350.0,0.0,Delivered
7319,516,2026-04-19,Cash on Delivery,Success,2070.0,0.0,Cancelled
7320,746,2026-04-19,Easypaisa,Success,1360.0,340.0,Delivered
7321,1170,2026-04-19,Easypaisa,Success,155700.0,0.0,Delivered
7322,1238,2026-04-19,Cash on Delivery,Success,1530.0,170.0,Delivered
7323,1457,2026-04-19,Cash on Delivery,Success,1147.5,202.5,Returned
7324,1734,2026-04-19,JazzCash,Success,64809.5,10820.5,Delivered
7325,1863,2026-04-19,Easypaisa,Success,1360.0,340.0,Delivered
7326,2077,2026-04-19,Cash on Delivery,Success,68087.0,7373.0,Returned
7327,2122,2026-04-19,JazzCash,Success,10412.5,1837.5,Delivered
7328,2458,2026-04-19,JazzCash,Success,51739.0,8991.0,Cancelled
7329,10,2026-04-20,Cash on Delivery,Success,71610.0,0.0,Delivered
7330,57,2026-04-20,JazzCash,Success,29261.5,1508.5,Delivered
7331,92,2026-04-20,Cash on Delivery,Success,10341.0,159.0,Delivered
7332,310,2026-04-20,JazzCash,Success,4080.0,0.0,Returned
7333,316,2026-04-20,Cash on Delivery,Success,12958.0,682.0,Delivered
7334,425,2026-04-20,Cash on Delivery,Success,55915.0,2815.0,Returned
7335,713,2026-04-20,Cash on Delivery,Success,3468.0,612.0,Returned
7336,757,2026-04-20,Cash on Delivery,Success,1140.0,60.0,Delivered
7337,817,2026-04-20,Easypaisa,Success,62600.0,0.0,Delivered
7338,817,2026-04-20,JazzCash,Success,40257.5,2172.5,Delivered
7339,1044,2026-04-20,Cash on Delivery,Success,2440.0,0.0,Returned
7340,1062,2026-04-20,Easypaisa,Success,2080.0,0.0,Delivered
7341,1363,2026-04-20,JazzCash,Failed,15160.0,0.0,Cancelled
7342,1518,2026-04-20,JazzCash,Success,70058.0,4282.0,Delivered
7343,1578,2026-04-20,JazzCash,Success,570.0,30.0,Delivered
7344,1987,2026-04-20,Cash on Delivery,Success,9242.0,408.0,Delivered
7345,2061,2026-04-20,Cash on Delivery,Success,2080.0,0.0,Delivered
7346,2078,2026-04-20,Cash on Delivery,Success,13050.0,0.0,Returned
7347,2122,2026-04-20,Cash on Delivery,Success,63651.5,278.5,Delivered
7348,2185,2026-04-20,JazzCash,Success,60094.5,1515.5,Delivered
7349,2376,2026-04-20,Cash on Delivery,Success,14930.0,0.0,Delivered
7350,83,2026-04-21,Cash on Delivery,Success,29939.0,3031.0,Delivered
7351,443,2026-04-21,Cash on Delivery,Success,1700.0,0.0,Delivered
7352,817,2026-04-21,Cash on Delivery,Success,1350.0,0.0,Delivered
7353,868,2026-04-21,Cash on Delivery,Success,78066.0,8674.0,Delivered
7354,974,2026-04-21,Cash on Delivery,Success,10440.0,2610.0,Delivered
7355,1016,2026-04-21,Cash on Delivery,Success,270.0,0.0,Delivered
7356,1175,2026-04-21,Cash on Delivery,Success,28661.5,1508.5,Delivered
7357,1338,2026-04-21,JazzCash,Success,1680.0,0.0,Delivered
7358,1395,2026-04-21,Cash on Delivery,Success,30900.0,0.0,Delivered
7359,1398,2026-04-21,Cash on Delivery,Success,350.0,0.0,Delivered
7360,1578,2026-04-21,Easypaisa,Success,2070.0,0.0,Delivered
7361,1578,2026-04-21,Cash on Delivery,Success,35910.0,0.0,Returned
7362,1918,2026-04-21,JazzCash,Success,2251.5,118.5,Delivered
7363,1969,2026-04-21,Credit/Debit Card,Success,110370.0,0.0,Delivered
7364,2116,2026-04-21,Cash on Delivery,Success,32469.0,121.0,Delivered
7365,2204,2026-04-21,Cash on Delivery,Success,65006.0,8674.0,Delivered
7366,117,2026-04-22,Cash on Delivery,Success,26605.0,4695.0,Delivered
7367,179,2026-04-22,Cash on Delivery,Success,113080.0,0.0,Delivered
7368,313,2026-04-22,Cash on Delivery,Success,332.5,17.5,Delivered
7369,413,2026-04-22,Cash on Delivery,Success,13640.0,0.0,Delivered
7370,590,2026-04-22,Cash on Delivery,Success,64449.0,7161.0,Delivered
7371,645,2026-04-22,Easypaisa,Success,35972.0,6348.0,Delivered
7372,738,2026-04-22,Easypaisa,Success,2150.5,379.5,Delivered
7373,817,2026-04-22,Cash on Delivery,Success,12250.0,0.0,Delivered
7374,830,2026-04-22,Credit/Debit Card,Success,2420.0,0.0,Delivered
7375,899,2026-04-22,Easypaisa,Success,10623.0,477.0,Delivered
7376,1134,2026-04-22,Cash on Delivery,Success,1350.0,0.0,Delivered
7377,1143,2026-04-22,Cash on Delivery,Success,31300.0,0.0,Delivered
7378,1752,2026-04-22,Credit/Debit Card,Success,3291.0,159.0,Delivered
7379,1758,2026-04-22,Cash on Delivery,Success,1059.0,81.0,Delivered
7380,2404,2026-04-22,Cash on Delivery,Success,15894.5,955.5,Delivered
7381,2450,2026-04-22,Cash on Delivery,Success,26920.0,0.0,Delivered
7382,2457,2026-04-22,Cash on Delivery,Success,3460.0,0.0,Delivered
7383,45,2026-04-23,Cash on Delivery,Success,1282.5,67.5,Delivered
7384,180,2026-04-23,Cash on Delivery,Success,64708.5,10741.5,Delivered
7385,192,2026-04-23,Cash on Delivery,Success,233050.0,0.0,Delivered
7386,377,2026-04-23,Cash on Delivery,Success,12250.0,0.0,Returned
7387,424,2026-04-23,Easypaisa,Success,332.5,17.5,Delivered
7388,676,2026-04-23,Cash on Delivery,Success,18051.5,1328.5,Delivered
7389,899,2026-04-23,Cash on Delivery,Success,3460.0,0.0,Delivered
7390,1141,2026-04-23,Easypaisa,Success,101772.0,11308.0,Delivered
7391,1182,2026-04-23,Cash on Delivery,Success,10912.0,2728.0,Delivered
7392,1306,2026-04-23,Easypaisa,Success,68029.5,3580.5,Returned
7393,1502,2026-04-23,Cash on Delivery,Success,1482.0,78.0,Returned
7394,1515,2026-04-23,Cash on Delivery,Success,165229.0,8481.0,Cancelled
7395,1584,2026-04-23,Cash on Delivery,Success,29919.0,3151.0,Delivered
7396,1957,2026-04-23,Cash on Delivery,Success,25687.0,1493.0,Delivered
7397,1996,2026-04-23,Cash on Delivery,Success,30070.5,1289.5,Delivered
7398,221,2026-04-24,Cash on Delivery,Success,3905.0,135.0,Delivered
7399,255,2026-04-24,Credit/Debit Card,Success,31300.0,0.0,Delivered
7400,390,2026-04-24,Cash on Delivery,Success,55286.5,1563.5,Delivered
7401,435,2026-04-24,Cash on Delivery,Success,58360.0,0.0,Delivered
7402,664,2026-04-24,Easypaisa,Success,11025.0,1225.0,Delivered
7403,715,2026-04-24,Easypaisa,Success,1215.0,135.0,Delivered
7404,738,2026-04-24,Easypaisa,Success,1147.5,202.5,Delivered
7405,765,2026-04-24,Cash on Delivery,Success,5111.0,269.0,Returned
7406,892,2026-04-24,Easypaisa,Success,35560.0,0.0,Delivered
7407,947,2026-04-24,Easypaisa,Success,29735.0,1565.0,Delivered
7408,1020,2026-04-24,Cash on Delivery,Success,2318.0,122.0,Delivered
7409,1350,2026-04-24,JazzCash,Success,2660.0,0.0,Delivered
7410,1551,2026-04-24,JazzCash,Success,35690.0,0.0,Delivered
7411,1640,2026-04-24,Cash on Delivery,Success,54961.5,5788.5,Delivered
7412,1736,2026-04-24,Cash on Delivery,Success,49606.0,8754.0,Delivered
7413,1752,2026-04-24,Cash on Delivery,Success,2403.5,126.5,Returned
7414,1819,2026-04-24,Easypaisa,Success,72096.0,54.0,Delivered
7415,2030,2026-04-24,JazzCash,Success,296950.5,51159.5,Delivered
7416,2205,2026-04-24,Cash on Delivery,Success,28170.0,0.0,Returned
7417,2243,2026-04-24,Credit/Debit Card,Success,194145.0,7785.0,Delivered
7418,2358,2026-04-24,Cash on Delivery,Success,2057.0,363.0,Delivered
7419,255,2026-04-25,Cash on Delivery,Success,55277.0,1493.0,Delivered
7420,433,2026-04-25,Cash on Delivery,Success,8586.0,954.0,Delivered
7421,450,2026-04-25,Cash on Delivery,Success,1180.0,0.0,Delivered
7422,535,2026-04-25,Easypaisa,Success,76176.0,8464.0,Delivered
7423,594,2026-04-25,Cash on Delivery,Success,12250.0,0.0,Delivered
7424,701,2026-04-25,Cash on Delivery,Success,29077.0,173.0,Delivered
7425,793,2026-04-25,Cash on Delivery,Success,4148.0,732.0,Delivered
7426,884,2026-04-25,Easypaisa,Success,7219.0,451.0,Delivered
7427,1044,2026-04-25,Easypaisa,Success,459.0,81.0,Delivered
7428,1239,2026-04-25,Cash on Delivery,Success,22703.0,477.0,Delivered
7429,1419,2026-04-25,Cash on Delivery,Success,42055.0,1305.0,Delivered
7430,1463,2026-04-25,Credit/Debit Card,Success,3180.0,0.0,Delivered
7431,1515,2026-04-25,Cash on Delivery,Success,56547.0,3663.0,Returned
7432,1548,2026-04-25,JazzCash,Success,4880.0,0.0,Delivered
7433,1578,2026-04-25,Cash on Delivery,Success,200809.0,3031.0,Delivered
7434,1620,2026-04-25,Cash on Delivery,Success,750.5,39.5,Returned
7435,1735,2026-04-25,Easypaisa,Success,2497.5,202.5,Returned
7436,1894,2026-04-25,Easypaisa,Success,3024.0,336.0,Delivered
7437,1911,2026-04-25,Cash on Delivery,Success,12397.5,652.5,Delivered
7438,1913,2026-04-25,Cash on Delivery,Success,3021.0,159.0,Delivered
7439,2094,2026-04-25,Easypaisa,Success,350.0,0.0,Delivered
7440,2190,2026-04-25,JazzCash,Success,12140.0,2610.0,Delivered
7441,2226,2026-04-25,JazzCash,Success,77370.0,0.0,Delivered
7442,2252,2026-04-25,Cash on Delivery,Success,3726.0,414.0,Delivered
7443,2408,2026-04-25,JazzCash,Success,5570.0,0.0,Delivered
7444,2465,2026-04-25,Cash on Delivery,Success,80322.0,16818.0,Delivered
7445,2484,2026-04-25,Easypaisa,Success,37430.0,1970.0,Delivered
7446,7,2026-04-26,JazzCash,Success,1512.0,168.0,Delivered
7447,83,2026-04-26,Cash on Delivery,Success,13640.0,0.0,Delivered
7448,127,2026-04-26,Cash on Delivery,Success,6026.0,494.0,Delivered
7449,377,2026-04-26,Easypaisa,Success,30170.0,0.0,Delivered
7450,415,2026-04-26,Easypaisa,Success,2070.0,90.0,Delivered
7451,433,2026-04-26,JazzCash,Success,40204.0,2116.0,Delivered
7452,468,2026-04-26,Cash on Delivery,Success,1520.0,0.0,Delivered
7453,604,2026-04-26,Cash on Delivery,Success,19555.5,134.5,Returned
7454,630,2026-04-26,Cash on Delivery,Success,60868.5,10741.5,Delivered
7455,1043,2026-04-26,Easypaisa,Success,1147.5,202.5,Delivered
7456,1048,2026-04-26,Cash on Delivery,Success,350.0,0.0,Delivered
7457,1141,2026-04-26,Cash on Delivery,Success,2688.0,672.0,Delivered
7458,1209,2026-04-26,JazzCash,Success,1520.0,0.0,Delivered
7459,1284,2026-04-26,Cash on Delivery,Success,14084.5,2245.5,Delivered
7460,1515,2026-04-26,Cash on Delivery,Success,30029.5,1580.5,Delivered
7461,1578,2026-04-26,Credit/Debit Card,Success,220740.0,0.0,Delivered
7462,1595,2026-04-26,Cash on Delivery,Success,200760.0,0.0,Delivered
7463,1613,2026-04-26,Cash on Delivery,Success,74670.0,0.0,Delivered
7464,1804,2026-04-26,JazzCash,Success,2649.0,121.0,Delivered
7465,1851,2026-04-26,Cash on Delivery,Success,7130.0,30.0,Delivered
7466,2029,2026-04-26,Cash on Delivery,Success,4080.0,0.0,Delivered
7467,2061,2026-04-26,Cash on Delivery,Success,5013.0,557.0,Delivered
7468,2077,2026-04-26,Cash on Delivery,Success,1482.0,78.0,Delivered
7469,2116,2026-04-26,Credit/Debit Card,Success,4080.0,0.0,Delivered
7470,2174,2026-04-26,Cash on Delivery,Success,58360.0,0.0,Delivered
7471,2494,2026-04-26,Easypaisa,Success,71782.5,12667.5,Delivered
7472,536,2026-04-27,Cash on Delivery,Success,1017.0,113.0,Delivered
7473,620,2026-04-27,Cash on Delivery,Success,790.0,0.0,Delivered
7474,688,2026-04-27,Cash on Delivery,Success,27490.0,0.0,Delivered
7475,757,2026-04-27,Cash on Delivery,Success,1147.5,202.5,Delivered
7476,856,2026-04-27,Cash on Delivery,Success,17182.0,548.0,Delivered
7477,1192,2026-04-27,Cash on Delivery,Success,8332.5,257.5,Returned
7478,1349,2026-04-27,Cash on Delivery,Success,3312.0,828.0,Delivered
7479,1358,2026-04-27,Cash on Delivery,Success,37956.0,4604.0,Delivered
7480,1400,2026-04-27,Cash on Delivery,Success,3180.0,0.0,Delivered
7481,1523,2026-04-27,Easypaisa,Success,3183.5,56.5,Delivered
7482,1699,2026-04-27,Easypaisa,Success,23211.0,2579.0,Delivered
7483,1719,2026-04-27,Cash on Delivery,Success,472.0,118.0,Delivered
7484,1752,2026-04-27,Cash on Delivery,Success,40052.0,6348.0,Delivered
7485,1760,2026-04-27,Easypaisa,Success,350.0,0.0,Cancelled
7486,1823,2026-04-27,Cash on Delivery,Success,10583.0,557.0,Delivered
7487,1967,2026-04-27,Cash on Delivery,Success,790.0,0.0,Delivered
7488,2046,2026-04-27,Cash on Delivery,Success,5700.0,0.0,Delivered
7489,2377,2026-04-27,Credit/Debit Card,Success,11944.0,2986.0,Delivered
7490,2418,2026-04-27,Cash on Delivery,Success,5870.0,0.0,Delivered
7491,2449,2026-04-27,Easypaisa,Success,71610.0,0.0,Delivered
7492,83,2026-04-28,Cash on Delivery,Success,6320.0,0.0,Delivered
7493,243,2026-04-28,Cash on Delivery,Success,13050.0,0.0,Delivered
7494,325,2026-04-28,Easypaisa,Success,25790.0,0.0,Delivered
7495,349,2026-04-28,Cash on Delivery,Success,30220.0,0.0,Delivered
7496,871,2026-04-28,Credit/Debit Card,Success,12250.0,0.0,Delivered
7497,893,2026-04-28,Cash on Delivery,Success,1700.0,0.0,Delivered
7498,985,2026-04-28,Cash on Delivery,Success,1282.5,67.5,Delivered
7499,1098,2026-04-28,Cash on Delivery,Success,53713.0,2827.0,Delivered
7500,1303,2026-04-28,Cash on Delivery,Success,84090.0,0.0,Returned
7501,1380,2026-04-28,JazzCash,Success,58360.0,0.0,Returned
7502,1457,2026-04-28,Cash on Delivery,Success,2421.0,269.0,Cancelled
7503,1688,2026-04-28,Cash on Delivery,Success,3460.0,0.0,Delivered
7504,1803,2026-04-28,Easypaisa,Success,44836.0,204.0,Delivered
7505,1957,2026-04-28,Cash on Delivery,Success,42274.0,2116.0,Delivered
7506,1996,2026-04-28,Easypaisa,Success,20850.0,0.0,Delivered
7507,2029,2026-04-28,Cash on Delivery,Success,3753.0,187.0,Delivered
7508,2077,2026-04-28,Cash on Delivery,Success,2844.0,316.0,Delivered
7509,2094,2026-04-28,Credit/Debit Card,Success,5778.0,122.0,Delivered
7510,2159,2026-04-28,Cash on Delivery,Success,1863.0,207.0,Returned
7511,2190,2026-04-28,Cash on Delivery,Success,151362.0,16818.0,Returned
7512,2210,2026-04-28,Cash on Delivery,Success,2690.0,0.0,Delivered
7513,2291,2026-04-28,Cash on Delivery,Success,23490.0,2610.0,Returned
7514,2391,2026-04-28,Credit/Debit Card,Success,13050.0,0.0,Delivered
7515,2450,2026-04-28,Easypaisa,Success,1350.0,0.0,Delivered
7516,80,2026-04-29,Cash on Delivery,Success,4734.5,835.5,Delivered
7517,325,2026-04-29,Cash on Delivery,Success,31300.0,0.0,Delivered
7518,407,2026-04-29,Cash on Delivery,Success,60434.0,366.0,Delivered
7519,443,2026-04-29,Cash on Delivery,Success,2555.5,134.5,Delivered
7520,673,2026-04-29,JazzCash,Success,61902.5,437.5,Delivered
7521,736,2026-04-29,JazzCash,Success,110370.0,0.0,Delivered
7522,887,2026-04-29,Cash on Delivery,Success,1700.0,0.0,Delivered
7523,903,2026-04-29,Cash on Delivery,Success,1130.0,0.0,Returned
7524,1007,2026-04-29,Cash on Delivery,Success,5366.0,84.0,Delivered
7525,1029,2026-04-29,Easypaisa,Success,1596.0,84.0,Delivered
7526,1049,2026-04-29,Cash on Delivery,Success,2070.0,0.0,Cancelled
7527,1053,2026-04-29,Cash on Delivery,Success,3345.5,134.5,Returned
7528,1098,2026-04-29,Cash on Delivery,Success,40204.0,2116.0,Delivered
7529,1147,2026-04-29,Easypaisa,Success,53461.5,5908.5,Delivered
7530,1180,2026-04-29,Cash on Delivery,Success,71610.0,0.0,Returned
7531,1396,2026-04-29,Easypaisa,Success,2962.5,67.5,Delivered
7532,1502,2026-04-29,JazzCash,Failed,1936.0,484.0,Cancelled
7533,1569,2026-04-29,JazzCash,Success,96340.0,0.0,Delivered
7534,1572,2026-04-29,Cash on Delivery,Success,2686.0,474.0,Delivered
7535,1638,2026-04-29,Cash on Delivery,Success,5724.0,636.0,Delivered
7536,1734,2026-04-29,Cash on Delivery,Success,104680.5,5509.5,Delivered
7537,1911,2026-04-29,Cash on Delivery,Success,2768.0,692.0,Delivered
7538,1911,2026-04-29,Cash on Delivery,Success,331110.0,0.0,Delivered
7539,2061,2026-04-29,Cash on Delivery,Success,58360.0,0.0,Delivered
7540,2252,2026-04-29,Cash on Delivery,Success,43370.0,0.0,Delivered
7541,20,2026-04-30,Cash on Delivery,Success,3400.0,0.0,Delivered
7542,430,2026-04-30,Cash on Delivery,Success,21921.5,3868.5,Delivered
7543,478,2026-04-30,Cash on Delivery,Success,2420.0,0.0,Delivered
7544,612,2026-04-30,Cash on Delivery,Success,350.0,0.0,Delivered
7545,741,2026-04-30,Cash on Delivery,Success,67272.0,16818.0,Delivered
7546,972,2026-04-30,JazzCash,Success,2440.0,0.0,Delivered
7547,1148,2026-04-30,Credit/Debit Card,Success,32874.5,1515.5,Delivered
7548,1385,2026-04-30,Cash on Delivery,Success,750.5,39.5,Delivered
7549,1613,2026-04-30,Cash on Delivery,Success,540.0,60.0,Returned
7550,1817,2026-04-30,Cash on Delivery,Success,252270.0,0.0,Delivered
7551,1906,2026-04-30,Cash on Delivery,Success,480.0,120.0,Delivered
7552,2190,2026-04-30,Cash on Delivery,Success,1292.0,228.0,Delivered
7553,2205,2026-04-30,Cash on Delivery,Success,62202.5,5347.5,Delivered
7554,2397,2026-04-30,Easypaisa,Success,3930.5,39.5,Delivered
7555,2417,2026-04-30,Easypaisa,Success,2196.0,244.0,Delivered
7556,45,2026-05-01,Easypaisa,Success,54046.0,11734.0,Delivered
7557,183,2026-05-01,Cash on Delivery,Success,80150.0,0.0,Delivered
7558,363,2026-05-01,Credit/Debit Card,Failed,55306.0,104.0,Cancelled
7559,420,2026-05-01,JazzCash,Failed,1130.0,0.0,Cancelled
7560,520,2026-05-01,Easypaisa,Success,332.5,17.5,Delivered
7561,817,2026-05-01,Cash on Delivery,Success,472.0,118.0,Delivered
7562,818,2026-05-01,Cash on Delivery,Success,2080.0,0.0,Delivered
7563,1031,2026-05-01,Cash on Delivery,Success,472.0,118.0,Delivered
7564,1036,2026-05-01,Cash on Delivery,Success,84090.0,0.0,Delivered
7565,1094,2026-05-01,Cash on Delivery,Success,2527.0,133.0,Cancelled
7566,1153,2026-05-01,Cash on Delivery,Success,600.0,0.0,Delivered
7567,1200,2026-05-01,Cash on Delivery,Success,3160.0,0.0,Delivered
7568,1225,2026-05-01,Cash on Delivery,Success,7182.0,798.0,Delivered
7569,1227,2026-05-01,Cash on Delivery,Success,4080.0,0.0,Delivered
7570,1245,2026-05-01,Cash on Delivery,Success,3160.0,0.0,Delivered
7571,1265,2026-05-01,Easypaisa,Success,159705.0,1565.0,Delivered
7572,1398,2026-05-01,Cash on Delivery,Success,113080.0,0.0,Delivered
7573,1642,2026-05-01,JazzCash,Success,570.0,30.0,Delivered
7574,1702,2026-05-01,Cash on Delivery,Success,146370.0,3130.0,Returned
7575,1854,2026-05-01,Cash on Delivery,Success,55063.0,2827.0,Delivered
7576,1938,2026-05-01,Cash on Delivery,Success,350.0,0.0,Delivered
7577,2186,2026-05-01,Easypaisa,Success,27280.0,0.0,Delivered
7578,2320,2026-05-01,Easypaisa,Success,3775.0,445.0,Delivered
7579,2348,2026-05-01,Easypaisa,Success,59102.5,1837.5,Delivered
7580,170,2026-05-02,Cash on Delivery,Success,5570.0,0.0,Delivered
7581,240,2026-05-02,Credit/Debit Card,Success,81750.0,0.0,Delivered
7582,363,2026-05-02,JazzCash,Success,13640.0,0.0,Delivered
7583,363,2026-05-02,Cash on Delivery,Success,146800.0,0.0,Delivered
7584,826,2026-05-02,Cash on Delivery,Success,1482.0,78.0,Returned
7585,856,2026-05-02,JazzCash,Success,1872.0,208.0,Delivered
7586,871,2026-05-02,Cash on Delivery,Success,2403.5,126.5,Returned
7587,897,2026-05-02,Cash on Delivery,Success,3002.0,168.0,Returned
7588,1087,2026-05-02,Cash on Delivery,Success,39400.0,0.0,Delivered
7589,1123,2026-05-02,Cash on Delivery,Success,84090.0,0.0,Delivered
7590,1163,2026-05-02,Cash on Delivery,Success,14930.0,0.0,Returned
7591,1222,2026-05-02,Cash on Delivery,Success,16586.0,624.0,Delivered
7592,1261,2026-05-02,Cash on Delivery,Success,14930.0,0.0,Delivered
7593,1267,2026-05-02,Credit/Debit Card,Success,2862.0,318.0,Delivered
7594,1336,2026-05-02,Easypaisa,Success,14930.0,0.0,Delivered
7595,1399,2026-05-02,Credit/Debit Card,Success,3180.0,0.0,Delivered
7596,1528,2026-05-02,Cash on Delivery,Success,34283.5,1586.5,Returned
7597,1620,2026-05-02,Cash on Delivery,Success,54558.0,6062.0,Delivered
7598,1620,2026-05-02,Cash on Delivery,Success,1596.0,84.0,Returned
7599,1661,2026-05-02,JazzCash,Success,12250.0,0.0,Delivered
7600,1961,2026-05-02,Cash on Delivery,Success,256.5,13.5,Returned
7601,2030,2026-05-02,Cash on Delivery,Success,59061.0,2129.0,Delivered
7602,2044,2026-05-02,Cash on Delivery,Success,2660.0,0.0,Delivered
7603,2192,2026-05-02,Cash on Delivery,Success,1404.0,156.0,Delivered
7604,2320,2026-05-02,Cash on Delivery,Success,15345.0,1695.0,Delivered
7605,2339,2026-05-02,Easypaisa,Success,52847.0,9013.0,Delivered
7606,2339,2026-05-02,Cash on Delivery,Success,2295.0,405.0,Returned
7607,2368,2026-05-02,Easypaisa,Success,7056.0,204.0,Delivered
7608,83,2026-05-03,Easypaisa,Success,62600.0,0.0,Delivered
7609,363,2026-05-03,Cash on Delivery,Success,97315.0,16935.0,Delivered
7610,568,2026-05-03,Cash on Delivery,Success,5380.0,0.0,Delivered
7611,570,2026-05-03,Cash on Delivery,Success,2888.0,152.0,Delivered
7612,737,2026-05-03,Cash on Delivery,Success,18101.5,118.5,Delivered
7613,848,2026-05-03,Cash on Delivery,Success,25644.5,4525.5,Delivered
7614,1013,2026-05-03,Cash on Delivery,Success,12397.5,652.5,Delivered
7615,1082,2026-05-03,Credit/Debit Card,Success,1215.0,135.0,Delivered
7616,1282,2026-05-03,Cash on Delivery,Success,117920.0,0.0,Delivered
7617,1345,2026-05-03,Cash on Delivery,Success,51125.0,2815.0,Delivered
