delivery_id,order_id,courier_partner,shipment_date,delivery_date,delivery_status,delivery_charges,customer_rating,transit_days
7459,7637,Daraz Express (DEX),2026-05-06,2026-05-08,On Time,150,4,2.0
7460,7638,Daraz Express (DEX),2026-05-04,2026-05-05,On Time,150,4,1.0
7461,7639,Daraz Express (DEX),2026-05-05,2026-05-07,On Time,150,5,2.0
7462,7640,TCS,2026-05-05,2026-05-08,On Time,150,4,3.0
7463,7641,Daraz Express (DEX),2026-05-06,2026-05-07,On Time,150,5,1.0
7464,7642,Daraz Express (DEX),2026-05-04,2026-05-05,On Time,150,5,1.0
7465,7643,Daraz Express (DEX),2026-05-04,2026-05-05,On Time,150,5,1.0
7466,7645,TCS,2026-05-06,2026-05-07,On Time,150,4,1.0
7467,7646,Daraz Express (DEX),2026-05-05,2026-05-06,On Time,150,4,1.0
7468,7647,TCS,2026-05-04,2026-05-07,On Time,150,4,3.0
7469,7648,Daraz Express (DEX),2026-05-06,2026-05-08,On Time,150,5,2.0
7470,7649,Daraz Express (DEX),2026-05-06,2026-05-07,On Time,150,4,1.0
7471,7650,Leopard Courier,2026-05-06,2026-05-11,Delayed,150,1,5.0
7472,7651,Daraz Express (DEX),2026-05-05,2026-05-06,On Time,150,5,1.0
7473,7652,Daraz Express (DEX),2026-05-04,2026-05-06,On Time,150,4,2.0
7474,7653,Daraz Express (DEX),2026-05-04,2026-05-05,Returned to Sender,150,3,1.0
7475,7654,TCS,2026-05-04,2026-05-07,On Time,150,5,3.0
7476,7655,Daraz Express (DEX),2026-05-04,2026-05-07,On Time,150,4,3.0
7477,7656,Daraz Express (DEX),2026-05-06,2026-05-07,On Time,150,4,1.0
7478,7657,Daraz Express (DEX),2026-05-04,2026-05-05,On Time,150,5,1.0
7479,7658,Daraz Express (DEX),2026-05-04,2026-05-06,On Time,150,5,2.0
7480,7659,Leopard Courier,2026-05-04,2026-05-06,On Time,150,4,2.0
7481,7660,Leopard Courier,2026-05-05,2026-05-10,Delayed,150,4,5.0
7482,7661,Daraz Express (DEX),2026-05-05,2026-05-06,Returned to Sender,150,1,1.0
7483,7662,Daraz Express (DEX),2026-05-05,2026-05-06,On Time,150,5,1.0
7484,7663,TCS,2026-05-07,2026-05-11,On Time,150,3,4.0
7485,7664,Daraz Express (DEX),2026-05-05,2026-05-08,On Time,250,4,3.0
7486,7665,Daraz Express (DEX),2026-05-05,2026-05-07,On Time,150,5,2.0
7487,7666,Daraz Express (DEX),2026-05-06,2026-05-07,On Time,150,5,1.0
7488,7667,TCS,2026-05-07,2026-05-08,On Time,150,4,1.0
7489,7668,Daraz Express (DEX),2026-05-05,2026-05-06,Returned to Sender,150,3,1.0
7490,7669,TCS,2026-05-06,2026-05-09,On Time,150,3,3.0
7491,7670,Daraz Express (DEX),2026-05-05,2026-05-07,On Time,150,3,2.0
7492,7671,TCS,2026-05-07,2026-05-11,On Time,150,3,4.0
7493,7672,TCS,2026-05-05,2026-05-08,On Time,150,5,3.0
7494,7673,TCS,2026-05-07,2026-05-14,On Time,250,5,7.0
7495,7674,Daraz Express (DEX),2026-05-06,2026-05-08,On Time,150,4,2.0
7496,7675,Daraz Express (DEX),2026-05-06,2026-05-07,On Time,150,4,1.0
7497,7676,Daraz Express (DEX),2026-05-07,2026-05-09,Returned to Sender,150,1,2.0
7498,7677,Daraz Express (DEX),2026-05-05,2026-05-08,Returned to Sender,150,2,3.0
7499,7678,Leopard Courier,2026-05-07,2026-05-12,Returned to Sender,150,3,5.0
7500,7679,Daraz Express (DEX),2026-05-07,2026-05-10,On Time,150,4,3.0
7501,7680,TCS,2026-05-08,2026-05-09,On Time,150,5,1.0
7502,7681,Daraz Express (DEX),2026-05-08,,On Time,150,5,
7503,7682,Daraz Express (DEX),2026-05-08,2026-05-11,On Time,150,4,3.0
7504,7683,Daraz Express (DEX),2026-05-08,2026-05-09,On Time,150,4,1.0
7505,7684,Daraz Express (DEX),2026-05-06,2026-05-09,On Time,150,4,3.0
7506,7685,Daraz Express (DEX),2026-05-07,2026-05-09,Returned to Sender,150,3,2.0
7507,7686,Daraz Express (DEX),2026-05-07,2026-05-10,On Time,150,4,3.0
7508,7687,Daraz Express (DEX),2026-05-08,2026-05-12,On Time,250,4,4.0
7509,7688,Leopard Courier,2026-05-06,2026-05-11,Delayed,150,1,5.0
7510,7689,Daraz Express (DEX),2026-05-08,2026-05-11,On Time,150,4,3.0
7511,7690,Daraz Express (DEX),2026-05-08,2026-05-09,On Time,150,4,1.0
7512,7691,Daraz Express (DEX),2026-05-07,2026-05-08,Returned to Sender,150,2,1.0
7513,7692,Daraz Express (DEX),2026-05-07,2026-05-10,On Time,150,4,3.0
7514,7693,Daraz Express (DEX),2026-05-08,2026-05-09,On Time,150,5,1.0
7515,7694,Leopard Courier,2026-05-06,2026-05-10,On Time,150,4,4.0
7516,7695,Daraz Express (DEX),2026-05-08,2026-05-10,On Time,150,5,2.0
7517,7696,Daraz Express (DEX),2026-05-06,,On Time,150,4,
7518,7697,Leopard Courier,2026-05-07,2026-05-10,Returned to Sender,150,1,3.0
7519,7698,TCS,2026-05-06,2026-05-08,Returned to Sender,150,2,2.0
7520,7699,TCS,2026-05-07,2026-05-09,On Time,150,4,2.0
7521,7700,Leopard Courier,2026-05-08,2026-05-19,Delayed,250,2,11.0
7522,7701,Leopard Courier,2026-05-06,2026-05-08,On Time,150,4,2.0
7523,7702,TCS,2026-05-08,2026-05-10,On Time,150,4,2.0
7524,7703,TCS,2026-05-06,,On Time,150,4,
7525,7704,Daraz Express (DEX),2026-05-06,2026-05-07,On Time,150,4,1.0
7526,7705,Daraz Express (DEX),2026-05-07,2026-05-08,On Time,150,4,1.0
7527,7706,TCS,2026-05-06,2026-05-09,Returned to Sender,150,2,3.0
7528,7707,TCS,2026-05-07,2026-05-11,On Time,250,4,4.0
7529,7708,Daraz Express (DEX),2026-05-07,2026-05-08,On Time,150,5,1.0
7530,7709,Leopard Courier,2026-05-09,2026-05-12,On Time,150,4,3.0
7531,7710,Daraz Express (DEX),2026-05-08,2026-05-09,On Time,150,5,1.0
7532,7711,TCS,2026-05-07,2026-05-14,Returned to Sender,250,1,7.0
7533,7712,Daraz Express (DEX),2026-05-08,2026-05-11,On Time,150,4,3.0
7534,7713,Daraz Express (DEX),2026-05-07,2026-05-09,On Time,150,4,2.0
7535,7714,Daraz Express (DEX),2026-05-09,2026-05-11,On Time,150,4,2.0
7536,7715,Daraz Express (DEX),2026-05-08,2026-05-10,On Time,150,4,2.0
7537,7716,TCS,2026-05-09,2026-05-13,On Time,150,5,4.0
7538,7717,Daraz Express (DEX),2026-05-09,2026-05-11,On Time,150,5,2.0
7539,7718,TCS,2026-05-09,2026-05-12,Returned to Sender,150,1,3.0
7540,7719,Leopard Courier,2026-05-09,2026-05-13,Returned to Sender,150,2,4.0
7541,7720,TCS,2026-05-08,2026-05-10,On Time,150,4,2.0
7542,7721,Daraz Express (DEX),2026-05-07,2026-05-09,On Time,150,5,2.0
7543,7722,Leopard Courier,2026-05-08,2026-05-10,On Time,150,4,2.0
7544,7723,Daraz Express (DEX),2026-05-07,2026-05-10,On Time,150,4,3.0
7545,7724,Daraz Express (DEX),2026-05-08,2026-05-09,Returned to Sender,150,1,1.0
7546,7725,TCS,2026-05-07,2026-05-11,On Time,150,4,4.0
7547,7726,TCS,2026-05-09,2026-05-12,On Time,150,4,3.0
7548,7727,Daraz Express (DEX),2026-05-08,2026-05-10,On Time,250,4,2.0
7549,7728,Daraz Express (DEX),2026-05-08,2026-05-09,On Time,150,5,1.0
7550,7729,Daraz Express (DEX),2026-05-07,,On Time,150,3,
7551,7730,TCS,2026-05-09,2026-05-14,Returned to Sender,250,2,5.0
7552,7731,Daraz Express (DEX),2026-05-07,2026-05-09,On Time,150,4,2.0
7553,7732,TCS,2026-05-08,2026-05-12,Returned to Sender,150,1,4.0
7554,7733,TCS,2026-05-08,2026-05-12,Returned to Sender,150,1,4.0
7555,7734,Daraz Express (DEX),2026-05-09,2026-05-12,On Time,150,4,3.0
7556,7735,Leopard Courier,2026-05-09,2026-05-11,On Time,150,4,2.0
7557,7736,TCS,2026-05-09,2026-05-12,On Time,150,4,3.0
7558,7737,Daraz Express (DEX),2026-05-08,2026-05-09,On Time,150,5,1.0
7559,7738,TCS,2026-05-10,2026-05-11,On Time,150,5,1.0
7560,7739,Daraz Express (DEX),2026-05-08,2026-05-09,On Time,150,5,1.0
7561,7740,Daraz Express (DEX),2026-05-08,2026-05-09,On Time,150,4,1.0
7562,7741,TCS,2026-05-10,2026-05-11,On Time,150,5,1.0
7563,7742,Daraz Express (DEX),2026-05-08,2026-05-10,On Time,150,5,2.0
7564,7743,Daraz Express (DEX),2026-05-10,2026-05-12,Returned to Sender,150,2,2.0
7565,7745,TCS,2026-05-10,2026-05-14,On Time,150,4,4.0
7566,7746,TCS,2026-05-08,2026-05-09,On Time,150,3,1.0
7567,7747,Daraz Express (DEX),2026-05-09,2026-05-10,On Time,150,5,1.0
7568,7748,Daraz Express (DEX),2026-05-08,2026-05-09,Returned to Sender,150,2,1.0
7569,7749,TCS,2026-05-09,2026-05-11,On Time,150,4,2.0
7570,7750,Leopard Courier,2026-05-10,2026-05-12,On Time,150,5,2.0
7571,7751,Daraz Express (DEX),2026-05-08,2026-05-11,On Time,150,3,3.0
7572,7752,TCS,2026-05-09,2026-05-10,On Time,150,4,1.0
7573,7753,TCS,2026-05-10,2026-05-11,On Time,150,5,1.0
7574,7754,Daraz Express (DEX),2026-05-09,2026-05-10,On Time,150,4,1.0
7575,7755,Daraz Express (DEX),2026-05-09,2026-05-11,On Time,150,4,2.0
7576,7756,Daraz Express (DEX),2026-05-10,2026-05-11,Returned to Sender,150,1,1.0
7577,7757,Daraz Express (DEX),2026-05-10,2026-05-11,On Time,150,4,1.0
7578,7758,Daraz Express (DEX),2026-05-10,2026-05-12,On Time,150,5,2.0
7579,7759,Leopard Courier,2026-05-09,2026-05-11,On Time,150,4,2.0
7580,7760,Daraz Express (DEX),2026-05-09,2026-05-10,On Time,150,5,1.0
7581,7761,Daraz Express (DEX),2026-05-11,2026-05-12,On Time,150,4,1.0
7582,7762,Daraz Express (DEX),2026-05-11,2026-05-12,On Time,150,5,1.0
7583,7763,Daraz Express (DEX),2026-05-10,2026-05-11,On Time,150,5,1.0
7584,7764,TCS,2026-05-10,2026-05-14,On Time,150,4,4.0
7585,7765,Daraz Express (DEX),2026-05-11,2026-05-12,On Time,150,5,1.0
7586,7766,Daraz Express (DEX),2026-05-09,2026-05-10,On Time,150,5,1.0
7587,7767,Daraz Express (DEX),2026-05-11,2026-05-12,On Time,150,4,1.0
7588,7768,Daraz Express (DEX),2026-05-09,2026-05-10,On Time,150,5,1.0
7589,7769,Daraz Express (DEX),2026-05-09,2026-05-11,On Time,150,4,2.0
7590,7770,Daraz Express (DEX),2026-05-09,2026-05-11,On Time,150,4,2.0
7591,7771,TCS,2026-05-09,2026-05-13,On Time,150,5,4.0
7592,7772,Daraz Express (DEX),2026-05-10,2026-05-13,On Time,150,4,3.0
7593,7773,Daraz Express (DEX),2026-05-10,2026-05-11,On Time,150,4,1.0
7594,7774,TCS,2026-05-09,2026-05-11,On Time,150,4,2.0
7595,7775,Daraz Express (DEX),2026-05-09,2026-05-10,On Time,150,4,1.0
7596,7776,TCS,2026-05-11,,On Time,150,4,
7597,7777,Daraz Express (DEX),2026-05-09,2026-05-10,On Time,150,5,1.0
7598,7778,Daraz Express (DEX),2026-05-10,2026-05-12,On Time,150,4,2.0
7599,7779,TCS,2026-05-10,2026-05-11,On Time,150,4,1.0
7600,7780,TCS,2026-05-09,2026-05-12,On Time,150,4,3.0
7601,7781,TCS,2026-05-10,2026-05-11,On Time,150,4,1.0
7602,7782,TCS,2026-05-09,2026-05-13,On Time,150,4,4.0
7603,7783,Daraz Express (DEX),2026-05-10,2026-05-13,On Time,150,4,3.0
7604,7784,Daraz Express (DEX),2026-05-10,2026-05-12,On Time,150,5,2.0
7605,7785,Daraz Express (DEX),2026-05-11,2026-05-12,On Time,150,5,1.0
7606,7786,Daraz Express (DEX),2026-05-11,2026-05-14,On Time,150,4,3.0
7607,7787,Leopard Courier,2026-05-10,2026-05-12,On Time,150,5,2.0
7608,7788,TCS,2026-05-10,2026-05-11,On Time,150,4,1.0
7609,7789,Daraz Express (DEX),2026-05-10,2026-05-11,On Time,150,5,1.0
7610,7790,Daraz Express (DEX),2026-05-11,2026-05-14,On Time,150,5,3.0
7611,7791,Daraz Express (DEX),2026-05-11,2026-05-14,On Time,150,4,3.0
7612,7792,Daraz Express (DEX),2026-05-12,2026-05-14,On Time,150,4,2.0
7613,7793,Daraz Express (DEX),2026-05-10,2026-05-12,Returned to Sender,150,3,2.0
7614,7794,TCS,2026-05-10,2026-05-14,On Time,150,3,4.0
7615,7795,Daraz Express (DEX),2026-05-12,2026-05-13,On Time,150,4,1.0
7616,7796,TCS,2026-05-10,2026-05-11,On Time,150,5,1.0
7617,7797,Leopard Courier,2026-05-10,2026-05-14,On Time,150,5,4.0
7618,7798,Daraz Express (DEX),2026-05-11,2026-05-14,On Time,150,4,3.0
7619,7799,Daraz Express (DEX),2026-05-11,2026-05-13,On Time,150,4,2.0
7620,7800,Daraz Express (DEX),2026-05-10,2026-05-12,On Time,150,3,2.0
7621,7801,Daraz Express (DEX),2026-05-11,2026-05-14,On Time,150,5,3.0
7622,7802,Daraz Express (DEX),2026-05-12,2026-05-14,On Time,150,5,2.0
7623,7803,Daraz Express (DEX),2026-05-10,2026-05-13,On Time,150,4,3.0
7624,7804,TCS,2026-05-10,2026-05-11,Returned to Sender,150,1,1.0
7625,7805,TCS,2026-05-11,2026-05-15,On Time,150,4,4.0
7626,7806,Daraz Express (DEX),2026-05-10,,On Time,150,5,
7627,7807,Daraz Express (DEX),2026-05-12,2026-05-15,On Time,150,4,3.0
7628,7808,TCS,2026-05-12,2026-05-13,On Time,150,3,1.0
7629,7809,Daraz Express (DEX),2026-05-11,2026-05-12,On Time,150,4,1.0
7630,7810,Daraz Express (DEX),2026-05-11,2026-05-12,On Time,150,4,1.0
7631,7811,Leopard Courier,2026-05-11,2026-05-16,Delayed,150,1,5.0
7632,7812,Daraz Express (DEX),2026-05-10,2026-05-13,On Time,150,4,3.0
7633,7813,Daraz Express (DEX),2026-05-11,2026-05-13,On Time,150,4,2.0
7634,7814,Leopard Courier,2026-05-10,2026-05-12,On Time,150,5,2.0
7635,7815,TCS,2026-05-12,2026-05-15,On Time,150,4,3.0
7636,7816,Leopard Courier,2026-05-12,2026-05-16,On Time,250,4,4.0
7637,7817,Daraz Express (DEX),2026-05-10,2026-05-11,On Time,150,4,1.0
7638,7819,Daraz Express (DEX),2026-05-10,2026-05-11,On Time,150,4,1.0
7639,7820,Daraz Express (DEX),2026-05-12,2026-05-14,On Time,150,4,2.0
7640,7821,Leopard Courier,2026-05-11,2026-05-19,Returned to Sender,250,1,8.0
7641,7822,Daraz Express (DEX),2026-05-12,2026-05-13,On Time,150,4,1.0
7642,7823,Daraz Express (DEX),2026-05-10,2026-05-11,On Time,150,4,1.0
7643,7824,Leopard Courier,2026-05-13,2026-05-16,On Time,150,4,3.0
7644,7825,Leopard Courier,2026-05-13,2026-05-18,Delayed,150,2,5.0
7645,7826,TCS,2026-05-13,2026-05-15,On Time,150,4,2.0
7646,7827,Daraz Express (DEX),2026-05-11,2026-05-12,On Time,150,5,1.0
7647,7828,Daraz Express (DEX),2026-05-12,2026-05-15,Returned to Sender,150,1,3.0
7648,7829,Leopard Courier,2026-05-13,2026-05-18,Delayed,150,3,5.0
7649,7830,Daraz Express (DEX),2026-05-11,2026-05-14,On Time,150,5,3.0
7650,7831,Daraz Express (DEX),2026-05-13,2026-05-16,On Time,150,3,3.0
7651,7832,TCS,2026-05-12,2026-05-16,On Time,250,3,4.0
7652,7833,TCS,2026-05-12,2026-05-15,On Time,150,4,3.0
7653,7834,Daraz Express (DEX),2026-05-11,2026-05-13,On Time,150,4,2.0
7654,7835,Leopard Courier,2026-05-13,,On Time,150,5,
7655,7836,TCS,2026-05-11,2026-05-12,On Time,150,4,1.0
7656,7837,Daraz Express (DEX),2026-05-12,2026-05-15,On Time,150,4,3.0
7657,7838,Daraz Express (DEX),2026-05-13,2026-05-16,On Time,150,4,3.0
7658,7839,TCS,2026-05-12,2026-05-20,Delayed,250,1,8.0
7659,7840,TCS,2026-05-13,2026-05-16,On Time,150,4,3.0
7660,7841,TCS,2026-05-11,2026-05-14,On Time,150,4,3.0
7661,7842,Leopard Courier,2026-05-13,2026-05-17,On Time,150,4,4.0
7662,7843,TCS,2026-05-13,2026-05-16,On Time,150,4,3.0
7663,7845,Leopard Courier,2026-05-14,2026-05-17,On Time,150,4,3.0
7664,7846,Daraz Express (DEX),2026-05-12,2026-05-15,On Time,150,4,3.0
7665,7847,Leopard Courier,2026-05-14,2026-05-18,On Time,150,4,4.0
7666,7848,Daraz Express (DEX),2026-05-12,2026-05-14,On Time,150,4,2.0
7667,7849,Daraz Express (DEX),2026-05-13,2026-05-15,On Time,150,5,2.0
7668,7850,Daraz Express (DEX),2026-05-13,2026-05-14,Returned to Sender,150,2,1.0
7669,7851,TCS,2026-05-12,2026-05-13,On Time,150,5,1.0
7670,7852,Leopard Courier,2026-05-12,2026-05-16,On Time,150,4,4.0
7671,7853,Daraz Express (DEX),2026-05-13,2026-05-14,On Time,150,3,1.0
7672,7854,Daraz Express (DEX),2026-05-12,2026-05-13,Returned to Sender,150,1,1.0
7673,7855,Daraz Express (DEX),2026-05-12,2026-05-14,On Time,150,4,2.0
7674,7857,Daraz Express (DEX),2026-05-12,2026-05-14,On Time,150,5,2.0
7675,7858,TCS,2026-05-14,2026-05-18,On Time,250,4,4.0
7676,7859,Daraz Express (DEX),2026-05-12,2026-05-15,On Time,150,4,3.0
7677,7860,Daraz Express (DEX),2026-05-13,2026-05-14,On Time,150,5,1.0
7678,7861,TCS,2026-05-12,2026-05-13,Returned to Sender,150,2,1.0
7679,7862,TCS,2026-05-13,2026-05-15,On Time,150,5,2.0
7680,7863,TCS,2026-05-13,2026-05-16,On Time,150,4,3.0
7681,7864,Daraz Express (DEX),2026-05-14,2026-05-17,On Time,150,4,3.0
7682,7865,Leopard Courier,2026-05-14,2026-05-16,On Time,150,5,2.0
7683,7866,Leopard Courier,2026-05-15,2026-05-19,On Time,150,4,4.0
7684,7867,TCS,2026-05-15,2026-05-17,Returned to Sender,150,3,2.0
7685,7868,Daraz Express (DEX),2026-05-13,2026-05-14,On Time,150,5,1.0
7686,7869,TCS,2026-05-14,2026-05-15,On Time,150,3,1.0
7687,7870,Daraz Express (DEX),2026-05-15,2026-05-16,On Time,150,4,1.0
7688,7871,TCS,2026-05-13,2026-05-21,Delayed,250,3,8.0
7689,7872,Leopard Courier,2026-05-13,2026-05-16,On Time,150,5,3.0
7690,7873,Daraz Express (DEX),2026-05-14,2026-05-17,On Time,150,3,3.0
7691,7874,Daraz Express (DEX),2026-05-15,2026-05-18,On Time,150,5,3.0
7692,7875,TCS,2026-05-15,2026-05-17,Returned to Sender,150,1,2.0
7693,7876,TCS,2026-05-14,2026-05-15,On Time,150,4,1.0
7694,7877,TCS,2026-05-13,2026-05-14,Returned to Sender,150,1,1.0
7695,7878,Daraz Express (DEX),2026-05-14,2026-05-16,On Time,250,4,2.0
7696,7879,Leopard Courier,2026-05-15,2026-05-19,On Time,150,4,4.0
7697,7880,Daraz Express (DEX),2026-05-13,2026-05-14,On Time,150,3,1.0
7698,7881,Daraz Express (DEX),2026-05-14,2026-05-17,On Time,150,4,3.0
7699,7882,TCS,2026-05-15,2026-05-16,On Time,150,4,1.0
7700,7883,Daraz Express (DEX),2026-05-13,2026-05-14,On Time,150,3,1.0
7701,7884,TCS,2026-05-13,2026-05-16,On Time,250,5,3.0
7702,7885,TCS,2026-05-13,2026-05-21,Delayed,250,2,8.0
7703,7886,TCS,2026-05-15,2026-05-18,On Time,150,4,3.0
7704,7887,Daraz Express (DEX),2026-05-13,2026-05-15,On Time,150,5,2.0
7705,7888,Daraz Express (DEX),2026-05-14,2026-05-16,On Time,150,5,2.0
7706,7889,Leopard Courier,2026-05-13,2026-05-17,On Time,150,5,4.0
7707,7890,Daraz Express (DEX),2026-05-13,2026-05-15,On Time,150,4,2.0
7708,7891,TCS,2026-05-15,2026-05-18,On Time,150,4,3.0
7709,7892,TCS,2026-05-13,2026-05-18,On Time,250,4,5.0
7710,7893,TCS,2026-05-15,2026-05-19,On Time,150,5,4.0
7711,7894,TCS,2026-05-16,2026-05-18,On Time,150,4,2.0
7712,7895,Daraz Express (DEX),2026-05-16,2026-05-17,On Time,150,3,1.0
7713,7896,Daraz Express (DEX),2026-05-16,2026-05-19,On Time,150,4,3.0
7714,7897,Daraz Express (DEX),2026-05-14,2026-05-17,On Time,150,4,3.0
7715,7898,Daraz Express (DEX),2026-05-16,2026-05-23,On Time,250,5,7.0
7716,7899,TCS,2026-05-14,2026-05-15,On Time,150,5,1.0
7717,7900,Daraz Express (DEX),2026-05-16,2026-05-18,On Time,150,5,2.0
7718,7901,Daraz Express (DEX),2026-05-15,2026-05-16,On Time,150,4,1.0
7719,7902,TCS,2026-05-14,2026-05-17,On Time,150,4,3.0
7720,7903,TCS,2026-05-14,2026-05-18,On Time,150,4,4.0
7721,7904,TCS,2026-05-14,2026-05-18,On Time,150,5,4.0
7722,7905,Daraz Express (DEX),2026-05-14,2026-05-15,On Time,150,4,1.0
7723,7906,Daraz Express (DEX),2026-05-15,2026-05-16,Returned to Sender,150,1,1.0
7724,7907,Daraz Express (DEX),2026-05-16,2026-05-20,Returned to Sender,250,1,4.0
7725,7908,TCS,2026-05-14,2026-05-18,Returned to Sender,150,2,4.0
7726,7909,Leopard Courier,2026-05-15,2026-05-17,Returned to Sender,150,2,2.0
7727,7910,TCS,2026-05-14,2026-05-18,On Time,150,5,4.0
7728,7911,TCS,2026-05-16,2026-05-18,On Time,150,4,2.0
7729,7912,Leopard Courier,2026-05-14,2026-05-17,On Time,150,5,3.0
7730,7913,Daraz Express (DEX),2026-05-16,2026-05-17,On Time,150,4,1.0
7731,7914,TCS,2026-05-14,2026-05-20,On Time,250,4,6.0
7732,7915,TCS,2026-05-16,2026-05-18,On Time,150,4,2.0
7733,7916,TCS,2026-05-14,2026-05-22,Delayed,250,4,8.0
7734,7917,Daraz Express (DEX),2026-05-16,2026-05-21,On Time,250,4,5.0
7735,7918,Daraz Express (DEX),2026-05-15,2026-05-17,On Time,150,5,2.0
7736,7919,TCS,2026-05-15,2026-05-16,On Time,150,4,1.0
7737,7920,Daraz Express (DEX),2026-05-15,2026-05-18,On Time,150,4,3.0
7738,7921,Daraz Express (DEX),2026-05-16,2026-05-17,On Time,150,5,1.0
7739,7922,TCS,2026-05-16,2026-05-18,On Time,150,4,2.0
7740,7923,Daraz Express (DEX),2026-05-15,2026-05-16,On Time,150,4,1.0
7741,7924,Daraz Express (DEX),2026-05-15,2026-05-18,On Time,150,4,3.0
7742,7925,TCS,2026-05-17,2026-05-18,On Time,150,4,1.0
7743,7926,Daraz Express (DEX),2026-05-15,2026-05-16,On Time,150,3,1.0
7744,7927,Daraz Express (DEX),2026-05-15,2026-05-16,On Time,150,4,1.0
7745,7928,Daraz Express (DEX),2026-05-17,2026-05-18,Returned to Sender,150,1,1.0
7746,7929,Daraz Express (DEX),2026-05-16,2026-05-17,On Time,150,5,1.0
7747,7930,Daraz Express (DEX),2026-05-16,2026-05-17,On Time,150,4,1.0
7748,7931,Daraz Express (DEX),2026-05-16,2026-05-18,On Time,150,4,2.0
7749,7932,Daraz Express (DEX),2026-05-17,2026-05-23,On Time,250,3,6.0
7750,7933,Daraz Express (DEX),2026-05-15,2026-05-18,On Time,150,4,3.0
7751,7934,Daraz Express (DEX),2026-05-15,2026-05-18,On Time,150,4,3.0
7752,7935,Daraz Express (DEX),2026-05-17,2026-05-18,On Time,150,4,1.0
7753,7936,TCS,2026-05-15,2026-05-19,On Time,150,5,4.0
7754,7937,Daraz Express (DEX),2026-05-16,2026-05-18,On Time,150,3,2.0
7755,7938,Daraz Express (DEX),2026-05-15,2026-05-16,On Time,150,4,1.0
7756,7939,Daraz Express (DEX),2026-05-18,2026-05-21,On Time,150,5,3.0
7757,7940,TCS,2026-05-17,2026-05-18,Returned to Sender,150,1,1.0
7758,7941,TCS,2026-05-17,2026-05-18,On Time,150,5,1.0
7759,7943,Leopard Courier,2026-05-16,2026-05-19,On Time,150,5,3.0
7760,7944,TCS,2026-05-16,2026-05-17,On Time,150,4,1.0
7761,7945,TCS,2026-05-17,2026-05-19,On Time,150,5,2.0
7762,7946,TCS,2026-05-17,2026-05-20,On Time,150,4,3.0
7763,7947,Daraz Express (DEX),2026-05-18,2026-05-20,On Time,150,4,2.0
7764,7948,Daraz Express (DEX),2026-05-17,2026-05-19,On Time,150,4,2.0
7765,7949,Leopard Courier,2026-05-16,2026-05-18,On Time,150,4,2.0
7766,7950,Daraz Express (DEX),2026-05-18,2026-05-20,On Time,150,4,2.0
7767,7951,Daraz Express (DEX),2026-05-17,2026-05-18,On Time,150,4,1.0
7768,7952,Daraz Express (DEX),2026-05-17,2026-05-20,On Time,150,4,3.0
7769,7953,Daraz Express (DEX),2026-05-18,,On Time,150,4,
7770,7954,Leopard Courier,2026-05-16,,On Time,150,5,
7771,7955,TCS,2026-05-17,2026-05-21,On Time,150,4,4.0
7772,7956,Daraz Express (DEX),2026-05-18,2026-05-19,On Time,150,4,1.0
7773,7957,Leopard Courier,2026-05-16,2026-05-18,On Time,150,3,2.0
7774,7958,Daraz Express (DEX),2026-05-18,2026-05-21,On Time,150,4,3.0
7775,7959,Daraz Express (DEX),2026-05-18,2026-05-19,On Time,150,4,1.0
7776,7960,Daraz Express (DEX),2026-05-16,2026-05-19,On Time,150,4,3.0
7777,7961,Leopard Courier,2026-05-18,2026-05-21,On Time,150,4,3.0
7778,7962,Daraz Express (DEX),2026-05-17,2026-05-19,On Time,150,4,2.0
7779,7963,Daraz Express (DEX),2026-05-18,2026-05-20,On Time,150,3,2.0
7780,7964,Daraz Express (DEX),2026-05-16,2026-05-17,Returned to Sender,150,1,1.0
7781,7965,Daraz Express (DEX),2026-05-17,2026-05-18,On Time,150,5,1.0
7782,7966,Leopard Courier,2026-05-16,2026-05-20,On Time,150,5,4.0
7783,7967,Daraz Express (DEX),2026-05-16,2026-05-18,On Time,150,4,2.0
7784,7968,Daraz Express (DEX),2026-05-17,2026-05-19,On Time,150,5,2.0
7785,7969,Leopard Courier,2026-05-16,2026-05-18,On Time,150,5,2.0
7786,7970,Daraz Express (DEX),2026-05-17,2026-05-18,On Time,150,5,1.0
7787,7971,Daraz Express (DEX),2026-05-16,2026-05-18,On Time,150,3,2.0
7788,7972,TCS,2026-05-17,2026-05-21,On Time,250,4,4.0
7789,7973,Daraz Express (DEX),2026-05-17,2026-05-19,On Time,150,4,2.0
7790,7974,Daraz Express (DEX),2026-05-18,2026-05-20,On Time,150,5,2.0
7791,7975,Daraz Express (DEX),2026-05-16,2026-05-17,On Time,150,5,1.0
7792,7976,Daraz Express (DEX),2026-05-16,2026-05-17,On Time,150,3,1.0
7793,7977,Leopard Courier,2026-05-17,2026-05-19,On Time,150,4,2.0
7794,7978,TCS,2026-05-18,2026-05-22,On Time,250,4,4.0
7795,7979,TCS,2026-05-18,2026-05-21,Returned to Sender,150,1,3.0
7796,7980,Daraz Express (DEX),2026-05-19,2026-05-20,On Time,150,4,1.0
7797,7981,Daraz Express (DEX),2026-05-17,2026-05-19,On Time,150,5,2.0
7798,7982,Daraz Express (DEX),2026-05-17,2026-05-18,On Time,150,4,1.0
7799,7983,Daraz Express (DEX),2026-05-18,2026-05-21,On Time,150,5,3.0
